Column_A,Column_B
2.0,3.7
6.92,5.41
5.87,3.49
5.28,9.85
4.96,5.09
6.26,3.3
6.45,6.38
3.48,9.19
9.08,3.51
6.62,8.12
4.33,0.14
8.17,9.71
1.61,4.75
6.92,0.19
2.77,6.15
1.14,0.15
9.2,6.06
2.59,6.18
3.37,0.75
0.48,0.9
9.22,6.98
3.83,9.34
4.17,4.54
6.2,9.67
2.87,3.29
7.64,2.08
4.88,9.1
1.8,7.41
5.45,2.35
5.03,3.9
4.95,5.22
8.85,5.13
5.66,3.94
4.64,5.49
3.26,3.12
5.72,8.88
0.84,2.77
3.9,5.96
8.14,1.86
1.86,2.63
3.0,9.23
5.02,1.61
1.21,7.26
4.87,0.71
7.51,2.46
7.93,7.69
0.66,6.99
3.37,4.03
5.73,2.0
3.34,6.76
4.2,6.3
8.57,8.25
6.2,6.61
9.18,6.4
4.52,6.33
3.09,1.97
3.03,4.17
7.89,9.25
2.7,4.71
9.16,8.63
2.91,2.73
3.38,8.38
3.58,1.88
3.38,9.0
6.12,5.19
6.91,7.65
4.79,6.31
6.45,2.03
9.84,3.48
6.11,9.49
4.19,8.66
9.07,7.62
1.17,6.63
6.32,5.31
2.96,6.17
2.14,1.97
9.69,4.74
2.99,1.71
8.56,9.15
9.58,8.12
5.04,3.28
8.7,1.78
9.73,1.17
9.03,8.69
1.27,5.31
0.37,5.15
4.71,1.31
2.14,4.57
8.13,2.92
9.01,2.12
4.28,7.05
1.92,0.48
9.3,6.3
6.34,8.09
6.61,9.85
1.81,0.26
3.79,7.14
2.12,9.66
1.03,5.35
2.11,3.7
7.42,8.81
3.84,4.26
7.83,6.06
7.55,4.2
2.25,6.18
2.38,8.82
9.5,2.13
5.11,3.29
6.2,9.87
5.55,0.91
5.54,6.47
4.99,6.85
4.25,0.74
0.95,9.86
6.89,8.99
1.74,4.14
1.89,1.14
9.08,5.75
2.68,3.86
5.1,2.28
9.57,5.76
1.43,8.0
5.24,5.47
8.8,0.03
8.78,6.46
8.92,5.03
7.94,5.29
5.89,5.64
0.84,9.27
1.65,4.87
6.36,8.18
3.58,5.63
6.47,3.42
1.49,0.73
3.2,8.2
9.5,6.31
3.41,6.88
7.87,8.71
5.75,7.83
9.04,9.55
6.66,4.1
4.07,2.01
0.18,0.38
1.31,7.41
1.93,6.98
8.76,6.95
1.99,0.23
3.3,6.48
6.9,7.58
0.68,7.88
7.34,8.71
4.23,7.25
6.86,3.6
3.92,2.39
4.26,7.22
6.44,7.88
0.5,0.79
2.52,3.8
3.44,5.42
7.27,1.11
1.24,7.76
2.55,4.89
6.17,8.05
0.3,9.31
3.65,7.72
4.21,9.8
0.08,7.27
8.58,3.71
7.07,4.79
0.37,4.72
9.13,4.97
6.62,6.11
8.82,1.74
3.14,8.47
4.25,5.76
4.29,7.57
3.28,3.58
4.79,5.67
7.09,4.46
1.45,6.26
4.04,9.09
7.45,4.26
4.91,3.04
3.34,2.26
5.21,5.96
8.79,6.21
1.67,8.25
8.96,5.95
9.05,4.63
0.66,1.65
0.99,0.46
5.58,0.15
4.78,5.93
3.43,4.42
2.17,7.81
5.36,9.53
1.13,0.05
3.76,5.98
8.09,8.0
2.98,5.24
2.24,6.65
2.86,2.06
7.78,1.72
3.18,3.01
9.17,7.16
8.98,8.45
7.51,5.64
9.62,4.58
4.46,1.34
3.33,3.79
3.62,4.08
5.75,5.74
7.63,3.51
9.21,6.59
7.03,2.3
9.86,1.4
4.47,6.82
3.55,4.97
1.12,6.35
8.92,5.74
0.43,4.63
5.95,8.74
5.82,4.06
0.03,2.86
9.98,0.66
9.57,0.44
6.45,8.99
0.92,1.72
1.77,2.08
8.68,3.47
2.81,3.28
10.0,1.34
1.88,0.09
5.53,1.4
4.53,9.46
5.38,5.59
1.92,9.2
6.79,9.04
2.91,6.3
9.6,9.7
4.27,6.09
6.33,2.86
2.49,7.28
1.28,1.04
9.09,9.08
8.69,2.04
1.54,6.32
8.48,9.8
0.64,9.81
6.8,5.25
8.21,5.06
4.37,1.93
4.13,7.14
9.03,1.69
3.2,2.85
7.61,1.57
4.42,4.49
2.87,0.47
6.97,6.89
0.81,9.19
0.84,7.81
6.4,2.91
9.25,9.42
1.7,9.55
4.96,7.69
1.4,1.54
7.16,3.86
1.1,9.5
4.7,1.7
0.5,2.7
2.38,7.76
0.66,5.93
4.81,4.86
4.49,8.09
3.93,1.63
3.02,6.52
9.33,1.99
6.21,3.64
1.77,1.97
8.4,4.05
5.46,0.84
0.03,0.68
3.75,8.32
6.75,0.43
7.06,7.94
0.4,2.05
5.38,9.38
9.48,4.73
1.39,5.99
4.13,8.32
4.6,5.32
1.26,7.68
1.09,8.69
4.09,5.65
2.37,0.72
6.87,2.72
1.69,2.84
8.77,5.45
2.02,8.43
9.06,0.41
4.47,6.98
1.65,8.86
7.08,7.31
6.75,0.61
1.39,8.91
0.9,0.68
4.74,2.78
5.44,6.91
1.26,8.25
6.6,8.68
8.55,4.73
8.72,2.3
7.15,8.92
1.83,9.98
1.5,7.65
6.99,2.87
5.95,6.52
6.17,4.93
5.97,6.79
4.81,2.5
5.12,2.13
5.51,7.16
3.08,8.31
1.75,9.62
5.66,8.28
2.56,5.23
2.94,6.24
2.92,1.26
5.38,5.65
8.4,3.65
1.56,9.42
9.52,5.11
9.48,5.53
1.93,0.97
7.82,5.19
2.94,9.2
9.03,9.85
9.96,8.6
9.8,9.2
5.25,6.54
3.8,9.48
4.07,7.64
6.41,7.42
0.14,8.26
2.26,6.48
7.33,4.13
8.48,8.83
6.85,7.38
8.07,6.68
7.8,8.01
4.0,3.99
0.02,2.76
3.45,8.91
4.93,6.29
0.25,2.49
9.39,4.3
2.93,8.02
4.32,2.57
1.89,2.35
9.54,5.04
3.79,5.38
7.72,4.35
0.6,5.83
6.08,4.41
8.26,4.98
3.49,5.13
1.85,2.27
2.15,5.3
6.76,1.11
5.24,0.33
0.61,7.66
9.62,7.12
0.37,0.39
1.9,7.12
0.74,3.12
1.92,4.36
5.5,9.79
6.8,6.78
4.74,1.21
0.9,5.55
5.54,5.62
7.05,6.21
1.77,9.84
7.82,2.24
7.14,8.21
0.54,4.37
9.3,4.34
2.95,8.31
7.27,9.01
1.83,7.32
3.27,8.95
1.94,8.48
5.19,1.1
2.58,9.68
6.12,6.13
9.31,3.66
0.19,9.5
5.02,6.85
8.06,0.42
8.39,7.61
3.62,8.05
1.41,7.94
9.18,9.76
4.06,8.16
9.65,4.39
1.05,9.72
4.52,9.65
3.32,2.01
2.97,7.06
0.28,2.61
2.91,9.35
0.47,7.63
7.83,9.16
1.42,0.53
3.3,5.66
2.09,7.88
5.49,4.31
6.48,1.47
0.65,0.61
1.61,6.65
4.87,8.76
2.45,0.49
0.55,9.31
4.24,9.04
1.92,2.96
1.53,6.35
4.83,9.54
5.58,5.16
7.83,8.37
2.02,9.8
7.56,2.17
1.95,5.81
3.32,7.91
3.56,3.75
3.59,5.84
9.54,2.4
0.19,8.55
7.24,8.66
5.99,0.06
6.01,7.83
6.44,0.21
8.04,3.95
4.84,0.12
5.15,1.2
0.75,5.17
6.32,2.48
8.01,2.23
5.59,8.8
0.06,3.53
6.72,3.59
6.14,3.45
1.65,0.15
2.54,3.25
2.02,0.64
0.63,6.88
3.5,7.32
2.32,0.13
3.21,5.36
0.28,7.13
7.33,1.11
2.47,7.94
3.94,7.39
2.92,5.82
7.64,3.88
1.75,3.5
4.38,5.63
0.65,8.69
3.81,0.73
5.42,4.09
7.22,6.84
1.96,4.82
6.07,4.44
2.57,5.15
1.45,8.66
7.64,3.7
5.95,8.67
4.95,4.14
6.02,9.77
3.95,6.31
2.97,2.57
3.71,5.42
2.8,6.15
4.32,3.13
0.33,4.74
5.17,0.03
2.23,7.34
1.46,2.26
0.53,4.05
5.62,4.95
7.24,1.68
0.24,7.97
2.2,9.02
3.3,0.34
6.56,3.2
0.76,0.31
8.77,0.99
8.75,7.32
8.62,6.28
7.99,9.34
1.5,5.39
9.37,9.62
9.32,4.07
3.89,7.36
3.52,6.85
4.07,5.05
6.3,6.82
2.18,4.83
3.12,8.86
6.9,1.79
9.16,9.35
7.32,2.0
3.03,6.11
0.25,5.64
4.89,6.07
6.56,7.73
6.6,3.84
8.66,3.52
2.84,0.72
6.49,0.88
8.97,8.61
3.91,4.98
6.12,4.24
1.22,2.89
8.17,2.02
8.37,2.21
0.43,3.05
2.96,5.54
3.96,6.3
6.69,1.05
0.39,3.46
6.73,8.48
2.14,0.8
9.45,6.93
8.44,0.38
0.26,9.0
9.26,5.3
5.44,2.88
3.26,7.21
2.61,6.02
2.14,3.29
9.8,8.04
0.59,4.83
1.56,7.21
3.01,8.87
6.26,8.86
3.23,7.83
8.18,3.64
0.94,1.75
7.98,7.9
5.04,4.49
4.5,4.69
1.78,6.54
8.31,3.52
4.25,6.84
5.29,6.04
2.01,5.81
6.32,2.21
1.22,0.89
0.55,10.0
9.21,7.46
3.35,0.54
2.01,1.1
4.23,5.67
8.28,1.14
0.48,3.04
5.06,6.59
6.53,1.21
8.54,5.31
0.71,8.29
3.98,3.88
0.37,5.26
6.4,6.78
6.01,5.44
6.02,5.28
2.98,7.88
6.49,7.1
1.16,6.48
9.67,8.73
8.79,2.02
9.47,7.07
0.96,1.7
7.94,8.04
7.33,1.45
3.98,9.18
6.24,9.97
7.97,8.72
4.47,0.0
4.7,7.54
5.86,6.04
0.44,3.22
2.07,8.69
9.93,2.5
9.16,7.61
4.94,8.48
5.32,3.69
6.43,4.86
5.94,7.56
9.87,0.35
5.39,0.87
4.01,0.08
1.93,8.41
0.33,8.41
3.28,7.0
0.36,9.73
4.78,7.3
3.73,9.91
5.63,9.73
7.52,5.13
3.41,9.32
4.02,2.25
6.94,3.49
1.41,5.71
3.07,0.44
8.34,6.65
9.27,6.94
0.19,6.43
7.25,5.39
6.9,3.14
8.52,6.06
5.71,1.03
5.56,6.36
1.97,0.62
2.69,5.71
5.56,9.34
8.13,5.01
7.44,6.1
6.06,4.07
0.93,3.83
3.18,2.75
7.57,1.63
8.29,9.38
7.05,0.23
4.37,5.83
7.06,1.84
3.35,6.6
2.21,5.28
6.28,1.0
6.1,3.48
6.95,0.89
3.64,6.68
4.15,2.78
0.65,9.2
0.29,1.92
4.82,7.02
0.98,0.45
6.89,0.16
1.81,0.27
4.65,2.1
9.07,9.07
3.99,3.1
9.63,1.87
1.26,5.51
8.97,5.69
8.92,0.27
6.99,2.15
1.55,8.94
9.69,4.24
3.38,5.44
5.84,9.82
2.05,8.02
4.16,5.92
0.99,0.53
8.79,7.07
6.79,4.38
5.26,4.97
1.05,9.47
8.52,7.06
0.55,5.01
9.25,7.62
1.62,5.6
8.38,7.82
6.12,0.8
7.16,9.89
2.7,2.13
9.21,8.26
8.69,0.56
7.09,8.9
7.84,4.46
3.49,4.93
8.93,7.9
1.33,1.95
7.96,4.55
4.02,1.94
8.63,8.96
8.79,1.35
8.22,2.85
2.66,0.58
5.99,3.51
8.63,1.04
3.54,4.37
6.31,7.78
8.72,8.68
5.36,3.26
5.96,7.26
8.47,0.13
2.04,2.83
7.75,7.1
2.44,8.89
7.53,3.45
1.13,2.05
7.01,4.88
4.38,3.53
1.45,1.76
3.88,2.0
0.68,3.6
7.56,4.28
5.77,2.3
3.78,6.71
8.09,3.27
6.12,1.85
5.69,4.26
2.47,9.58
6.63,4.63
5.51,5.0
3.84,4.09
3.7,4.9
4.35,1.74
3.0,2.25
7.09,7.96
1.3,5.26
9.45,0.59
1.23,9.53
9.72,9.7
7.11,7.94
1.2,0.0
4.28,6.04
5.96,2.88
3.24,1.61
5.24,5.38
7.18,3.63
5.24,1.22
1.34,8.73
0.74,6.34
7.44,1.18
6.7,8.36
8.02,7.39
9.9,1.38
2.75,9.23
1.52,9.16
1.74,8.2
9.17,2.62
1.51,6.49
2.58,8.77
6.64,2.68
7.19,3.57
0.83,7.47
2.02,5.95
5.75,9.97
1.09,1.22
9.14,9.85
1.92,3.32
6.13,0.85
7.73,0.77
7.66,3.7
2.56,3.06
8.97,9.17
9.0,9.41
8.48,3.81
5.76,9.32
5.01,2.15
6.85,1.69
0.22,4.2
7.77,7.39
3.63,1.6
1.67,7.54
0.43,6.54
1.65,5.58
9.14,1.79
4.61,3.31
2.73,8.72
3.24,8.77
2.7,3.89
0.64,9.03
6.05,3.92
6.69,5.51
6.71,8.11
4.07,0.18
9.83,4.76
6.16,6.26
6.89,2.06
1.87,7.26
6.66,0.27
3.51,9.83
2.98,8.88
9.02,0.01
1.07,9.4
0.16,4.74
0.55,9.49
3.24,7.92
2.92,3.11
5.75,0.19
6.63,8.23
7.0,0.58
2.92,7.49
5.37,9.22
8.2,5.55
3.94,3.65
8.28,2.5
2.01,1.1
8.57,6.26
0.21,2.83
6.59,1.42
0.5,2.8
9.72,6.21
6.88,9.46
3.63,7.33
6.67,6.63
3.09,2.3
6.49,6.89
3.67,7.88
6.89,6.62
4.71,8.84
8.49,1.5
5.58,9.29
3.17,0.65
6.78,7.89
7.96,0.82
4.36,5.66
4.98,6.22
6.95,2.83
6.91,4.23
0.15,1.05
8.15,1.31
3.45,7.17
3.11,0.16
1.98,1.27
9.37,7.9
4.47,4.59
3.19,7.11
1.58,1.38
7.32,0.5
3.51,9.88
9.02,8.26
3.23,8.17
1.65,2.58
3.99,8.4
4.18,9.38
3.96,5.24
3.66,1.75
0.02,0.53
2.92,1.12
8.08,8.18
6.27,3.34
4.1,8.22
1.08,2.97
9.68,0.96
8.49,5.99
6.19,5.43
8.42,4.55
1.64,1.45
7.48,3.71
5.38,0.47
8.7,2.35
5.57,8.83
6.93,6.82
6.41,7.43
7.44,8.88
6.78,8.58
2.38,9.76
6.61,5.71
1.03,3.53
4.95,6.14
1.02,8.93
8.66,4.01
2.05,2.55
2.15,7.47
9.75,6.74
3.48,2.89
5.44,3.84
8.89,4.94
3.48,2.0
2.13,7.8
8.58,6.58
3.71,4.55
7.45,4.59
3.81,7.9
3.31,4.0
3.88,1.91
2.08,2.68
7.48,7.93
2.06,4.64
3.54,4.94
3.71,9.8
8.72,6.09
3.59,3.98
4.28,9.42
9.44,7.65
9.76,1.11
3.16,6.32
7.75,2.12
9.99,5.15
9.01,7.25
1.54,1.3
0.57,3.33
6.07,6.37
3.06,5.42
4.16,8.55
6.27,5.14
9.13,0.87
2.23,9.41
7.48,7.55
1.75,5.49
0.16,4.14
0.91,4.47
7.56,1.88
3.1,4.01
0.21,9.03
6.19,7.06
2.55,9.23
3.24,3.61
4.37,9.57
0.86,7.6
4.61,0.33
9.49,8.52
6.16,4.32
1.14,0.77
1.5,8.68
6.47,3.19
0.82,8.19
5.8,6.87
8.2,9.25
7.67,1.08
3.11,1.58
5.48,8.62
5.75,6.0
3.07,9.16
2.67,6.09
8.35,6.24
7.33,8.47
4.26,7.5
8.18,1.93
8.26,4.21
3.42,4.19
0.7,6.26
9.04,0.71
7.62,0.31
4.06,0.64
8.26,1.35
5.56,8.66
7.35,3.2
8.1,6.9
5.66,4.18
2.19,0.66
8.98,8.67
2.1,1.61
2.9,6.08
7.37,1.44
1.42,4.56
5.79,9.37
0.38,8.15
9.86,6.88
9.28,6.51
1.86,9.5
6.28,8.91
8.73,0.34
1.76,0.58
9.76,2.87
5.2,3.34
0.4,2.73
4.03,2.43
1.14,3.2
2.29,1.14
0.97,0.82
8.26,4.82
6.83,7.99
1.04,6.16
2.82,5.85
2.19,5.45
0.29,0.07
3.02,5.92
5.7,9.01
7.57,9.91
5.32,2.78
6.45,9.42
9.29,6.8
7.75,7.07
6.96,2.6
3.23,8.85
4.44,5.3
0.88,4.18
5.26,1.85
5.79,4.96
1.33,5.87
8.42,1.64
7.25,9.86
1.11,4.75
6.65,2.35
8.94,8.34
5.69,8.79
9.11,6.71
6.31,2.22
9.97,8.35
5.07,9.33
0.03,3.31
1.02,7.8
7.84,3.86
9.92,2.21
6.93,3.28
5.86,4.6
7.39,3.29
3.5,8.24
2.84,9.14
7.66,2.29
0.02,9.79
6.61,6.53
2.67,4.0
8.07,9.02
1.27,7.07
5.13,7.69
6.3,0.38
5.73,6.98
6.23,0.29
6.44,7.54
6.5,0.08
5.7,1.02
6.59,4.0
3.01,9.37
3.0,4.97
9.9,3.77
2.18,8.54
2.48,6.58
9.12,8.41
6.35,5.87
5.73,6.74
9.7,5.29
5.64,7.54
9.59,4.6
1.91,3.03
9.93,5.54
1.34,1.78
1.88,6.38
7.67,8.88
1.09,5.98
1.98,6.82
1.6,1.88
0.67,2.42
9.36,5.44
5.7,3.87
6.29,5.07
9.67,0.26
1.6,1.07
5.08,1.7
6.47,1.95
1.69,5.06
0.22,1.89
9.03,5.99
1.02,9.5
3.7,8.07
0.06,1.43
7.77,8.1
3.39,4.0
6.34,6.03
3.74,1.89
4.55,0.22
9.49,8.7
1.96,2.17
7.21,9.33
7.01,5.09
4.64,5.61
9.85,1.94
5.25,2.09
9.26,6.42
3.57,5.14
9.26,1.93
8.92,8.33
6.86,5.74
3.76,1.05
8.45,5.67
2.87,2.5
9.61,3.49
4.58,0.41
6.82,4.75
3.38,8.72
0.61,4.13
5.24,1.76
9.1,7.49
0.05,6.0
9.15,2.39
4.65,2.71
0.24,5.02
2.35,7.51
9.31,6.69
2.47,3.68
0.29,4.23
4.79,2.03
8.53,5.32
0.23,6.43
8.01,1.54
5.72,2.55
7.99,2.32
3.42,7.87
1.36,7.36
2.4,0.18
9.97,0.38
4.32,5.03
8.75,3.33
2.98,4.83
2.81,5.45
6.72,1.46
3.3,7.51
2.84,6.37
0.4,7.35
6.24,1.09
4.45,0.7
8.92,8.21
1.24,5.4
6.59,8.69
8.14,5.87
2.22,4.43
5.93,4.32
3.52,0.3
6.42,4.03
1.05,3.28
6.97,9.65
7.51,3.91
7.43,0.89
6.71,0.77
3.85,1.8
5.82,8.71
1.0,4.14
4.22,6.9
8.42,3.13
0.77,8.64
7.61,8.46
9.82,0.36
6.8,5.22
3.98,9.28
6.02,8.94
5.05,2.68
5.32,8.45
7.65,0.55
6.82,8.32
6.7,3.74
2.98,6.16
6.21,6.15
4.73,0.72
3.28,5.91
4.72,3.74
4.06,0.76
2.04,9.25
3.93,1.58
0.76,7.96
8.45,0.27
5.36,5.51
4.71,7.74
8.41,6.77
2.03,0.25
10.0,2.1
6.81,0.12
9.19,4.93
4.53,7.59
0.11,1.8
3.96,2.83
6.79,1.99
7.0,5.75
2.34,9.02
5.32,6.1
5.73,2.75
3.85,4.92
2.51,4.41
1.04,5.33
5.64,4.38
7.6,4.31
9.64,1.1
6.29,0.49
6.62,8.35
4.57,6.22
8.71,7.33
1.95,1.27
2.69,9.19
9.09,4.13
1.37,8.08
2.87,5.96
4.47,3.45
6.09,7.28
3.56,4.67
8.81,4.94
4.94,6.27
3.88,3.97
8.63,8.32
1.89,0.47
7.08,7.49
7.42,6.77
6.87,6.15
1.89,9.03
5.1,6.25
3.13,1.52
3.89,9.98
3.57,1.2
4.3,9.78
6.21,3.85
1.39,2.85
8.49,6.79
0.54,4.72
2.21,7.66
3.02,2.8
1.8,2.29
7.86,6.31
4.48,9.57
2.22,4.88
1.07,4.09
8.46,3.15
0.59,0.01
0.1,0.36
1.34,9.03
1.75,3.91
4.8,0.45
2.43,5.56
4.34,3.03
1.47,6.45
2.1,3.8
4.95,9.99
9.57,5.26
6.87,9.24
4.12,0.84
2.55,4.29
0.05,6.93
3.45,9.84
9.3,0.85
5.49,1.55
8.27,2.74
7.27,3.55
5.94,1.92
3.57,9.07
1.88,0.14
0.9,8.38
0.34,7.29
4.09,4.65
9.04,2.45
7.47,9.14
6.05,3.82
1.27,6.72
7.97,8.3
3.7,8.79
1.79,4.89
9.49,9.44
8.86,1.14
4.85,8.59
1.0,0.47
1.36,9.62
5.5,5.62
4.37,5.84
2.75,0.16
5.61,8.13
4.43,6.99
9.07,9.15
6.34,2.96
7.03,4.35
4.52,8.22
9.62,1.61
9.06,7.39
3.54,0.95
0.34,7.02
8.85,3.74
7.3,0.91
8.4,9.02
0.54,5.05
6.5,2.82
4.14,2.59
4.25,8.8
0.64,3.92
4.74,2.66
5.56,6.77
5.54,0.64
5.91,9.68
9.5,1.86
8.96,0.21
0.62,2.55
4.61,3.1
0.82,4.25
2.28,6.67
4.4,4.84
1.57,8.12
9.5,7.27
2.7,8.87
7.68,3.19
5.29,3.76
7.94,6.76
8.9,8.02
7.64,0.99
9.78,3.2
1.46,6.35
7.06,8.75
7.16,2.47
0.89,6.12
8.15,3.93
9.76,7.69
6.82,7.45
3.74,8.81
8.99,5.28
5.48,2.91
2.18,9.8
3.11,9.44
9.1,4.06
6.57,8.54
2.2,7.91
7.94,4.02
7.53,3.29
5.33,0.17
8.03,8.11
5.03,6.38
3.66,3.62
7.35,10.0
7.43,9.94
8.13,7.9
3.92,9.41
3.84,3.66
8.07,2.44
5.04,9.49
4.76,7.19
4.83,9.82
6.22,7.26
1.53,1.83
7.82,5.76
4.34,4.82
5.19,1.65
4.72,9.76
2.07,7.36
2.57,8.41
6.88,7.38
8.19,2.47
9.86,8.56
1.33,2.94
0.46,8.81
7.53,5.66
9.92,7.73
0.01,8.2
9.04,3.6
0.51,8.8
5.95,0.38
9.44,6.92
1.02,5.49
4.58,8.92
1.5,5.97
7.4,7.33
3.51,7.04
9.51,6.37
0.57,6.86
4.09,9.45
3.53,4.6
7.91,0.01
2.21,3.25
8.99,0.16
8.36,6.51
9.2,1.89
3.26,7.55
2.79,7.99
8.56,7.37
1.67,9.38
1.38,8.47
4.22,8.84
4.76,1.54
2.67,1.92
0.84,6.21
1.03,3.63
3.04,3.36
9.61,7.26
8.08,0.58
1.08,6.66
5.43,3.32
8.64,8.59
0.52,4.86
2.73,7.3
1.11,2.26
2.71,1.77
6.88,0.89
4.17,9.69
0.75,7.33
1.03,8.45
9.21,4.51
9.61,5.89
3.35,3.55
2.17,0.1
4.99,6.58
6.56,4.4
5.08,9.64
7.01,1.32
9.12,9.63
2.05,5.53
6.78,6.57
3.41,0.04
3.89,2.11
9.33,2.84
6.51,9.27
1.45,4.45
9.04,5.4
0.38,8.54
1.17,8.62
3.19,9.66
9.72,8.1
6.64,2.37
4.45,2.78
5.39,9.39
0.75,9.14
2.1,6.06
3.86,6.09
4.35,6.73
5.38,3.5
6.75,2.09
6.09,3.77
9.69,0.51
1.88,2.85
7.62,9.04
8.2,3.69
5.76,3.1
9.12,2.11
1.86,8.59
3.29,4.13
7.11,4.85
5.46,8.01
3.94,4.18
3.37,5.65
8.81,8.68
6.36,4.75
1.91,0.89
8.05,1.64
3.55,1.82
2.46,3.3
9.67,3.5
4.58,2.05
3.81,2.84
0.28,3.79
4.09,6.95
7.14,0.43
0.54,9.88
7.68,0.06
3.1,7.57
3.83,2.07
4.08,2.69
0.93,5.52
8.64,3.72
7.82,9.08
1.64,9.92
0.66,1.99
3.81,4.59
8.67,1.67
5.96,8.03
7.18,6.28
3.38,9.64
0.63,8.77
1.16,8.72
6.69,4.71
1.81,2.55
7.44,0.26
4.13,0.37
8.81,1.26
1.54,0.05
9.05,1.55
6.72,6.1
6.02,7.64
8.83,2.25
3.62,7.11
7.65,9.69
9.14,4.73
1.69,3.59
9.08,1.92
2.17,4.55
5.15,2.48
5.84,8.97
7.48,8.81
6.19,3.03
5.69,8.22
7.5,2.1
0.96,2.13
1.34,1.76
0.61,3.32
9.45,8.99
8.28,5.85
4.27,7.43
4.69,2.44
5.79,3.64
5.64,2.46
2.56,6.53
6.89,5.71
3.09,7.78
8.74,9.96
6.86,4.55
4.33,1.13
5.08,1.48
1.77,5.41
0.85,7.01
7.41,8.98
5.97,8.54
9.35,1.67
6.53,3.56
2.67,6.47
9.55,5.46
9.12,8.59
7.0,1.45
8.63,2.86
0.7,6.66
3.63,5.11
4.47,5.17
0.55,7.6
9.39,5.48
3.98,9.56
0.58,3.77
0.2,2.74
8.42,0.55
5.59,3.06
5.27,0.28
1.05,9.07
3.28,9.37
3.59,0.05
3.89,0.03
4.38,6.0
8.73,8.77
7.16,8.07
9.05,8.49
0.9,3.94
6.83,6.8
0.7,6.48
9.43,1.11
6.93,4.83
2.73,0.6
5.12,9.23
1.21,3.65
2.68,1.3
4.54,6.32
0.64,9.13
5.9,0.34
8.59,4.29
9.85,8.46
0.88,7.36
4.49,2.2
9.44,5.71
7.49,1.99
3.5,6.11
2.49,4.74
8.6,4.1
7.12,1.39
4.2,3.35
7.85,9.95
9.21,8.07
7.95,6.56
8.43,5.52
9.55,3.34
3.79,9.55
0.84,3.87
0.49,6.87
8.39,0.04
6.38,1.37
1.59,1.36
0.42,1.46
7.5,1.33
8.12,7.06
5.08,0.4
1.56,4.46
4.97,4.22
1.31,4.95
2.87,9.58
8.93,6.29
1.44,1.59
7.66,4.93
8.17,4.69
5.7,1.19
4.95,8.33
6.58,5.5
2.71,7.19
9.75,0.22
3.66,5.12
8.82,7.1
5.77,9.43
2.33,3.86
2.83,9.72
7.41,1.97
5.6,2.41
4.75,3.95
9.32,9.57
6.32,7.43
8.1,7.38
6.75,0.55
0.42,3.48
5.4,5.59
5.27,8.82
2.73,5.58
9.64,4.01
1.07,9.96
3.59,8.94
3.33,2.9
1.08,2.29
2.07,3.72
9.97,4.33
1.9,0.37
0.08,0.53
0.33,0.55
2.51,3.81
0.98,1.09
2.81,4.97
2.59,2.17
6.58,9.69
0.87,1.8
8.8,1.24
5.94,9.43
4.75,2.84
9.15,1.71
6.77,4.3
8.72,7.07
1.24,5.27
5.61,6.06
4.37,5.07
7.73,2.91
9.29,3.81
7.03,5.11
9.68,9.47
8.01,3.85
0.16,5.87
7.59,9.57
7.88,2.27
2.91,4.17
9.71,3.67
1.65,5.36
5.23,1.85
3.28,4.6
8.59,3.61
2.28,9.84
4.67,9.9
5.22,1.28
1.63,5.66
0.29,1.73
8.62,6.99
5.29,3.63
9.29,6.94
0.73,7.04
0.91,9.87
5.13,8.33
7.37,6.78
8.83,7.66
1.35,7.33
5.81,8.68
0.62,7.51
3.62,3.88
4.16,6.02
8.1,3.85
9.77,9.74
3.4,7.87
1.46,2.93
1.48,9.42
3.54,9.59
5.62,9.93
1.86,8.49
2.21,2.8
4.28,5.74
3.86,3.0
2.81,1.23
3.18,1.48
9.56,1.85
0.87,9.45
2.67,8.25
1.22,5.18
2.65,5.89
6.91,6.91
9.31,5.35
0.98,0.07
1.37,9.5
4.07,1.81
9.47,7.29
6.06,7.07
1.61,0.79
6.74,5.07
0.34,5.5
1.03,7.77
6.78,7.81
2.16,3.56
4.55,4.29
9.99,1.64
8.36,4.58
4.36,4.72
6.32,6.89
9.65,0.69
3.09,2.5
6.75,7.25
0.02,9.22
7.4,0.91
6.47,5.37
2.06,3.75
6.95,3.55
8.12,4.2
6.19,8.21
9.04,8.1
4.1,2.37
2.87,8.68
2.76,4.15
4.8,5.06
5.77,2.34
8.08,0.05
4.33,6.72
0.43,0.7
9.22,7.46
4.38,4.05
5.35,1.5
5.39,5.81
9.6,6.48
5.93,5.11
2.8,8.76
3.83,2.74
9.87,4.85
3.26,3.31
1.33,0.29
6.38,0.48
8.56,5.99
9.81,0.53
9.68,5.39
0.77,7.14
9.98,4.11
4.38,1.54
9.0,5.38
6.02,0.29
8.59,3.59
3.91,6.49
2.56,5.98
6.19,0.1
4.66,8.62
4.5,1.5
8.28,6.9
5.11,0.04
6.82,3.14
8.71,0.19
5.61,7.79
0.25,0.58
3.74,1.97
8.02,4.11
1.17,3.76
3.48,2.04
9.68,1.55
5.17,7.5
9.76,7.69
6.67,4.86
9.36,6.91
9.63,3.27
8.22,0.88
8.31,1.83
2.6,3.05
3.95,0.55
9.21,8.8
9.59,0.47
2.36,3.61
9.95,3.19
4.35,8.0
2.76,2.27
3.22,2.34
2.51,3.56
8.97,2.11
0.43,1.37
8.65,0.36
9.47,1.86
2.82,9.81
7.25,1.96
