Column_A,Column_B
5.39,6.27
0.71,4.46
8.03,8.72
4.82,5.44
3.41,8.91
1.03,5.62
9.3,6.99
9.28,4.17
4.22,8.57
8.06,9.32
3.34,0.86
0.22,4.01
0.87,6.84
4.71,5.68
9.78,9.44
8.37,0.03
9.69,7.73
9.1,4.32
2.68,0.37
3.31,0.58
4.49,1.5
5.03,9.29
2.82,7.33
5.67,4.85
1.68,9.02
1.31,0.49
9.48,8.47
9.58,0.81
2.93,7.56
7.52,3.82
6.43,4.68
2.21,6.6
2.31,7.44
0.75,7.86
3.57,4.37
6.88,7.44
5.44,9.59
0.89,3.9
0.63,3.77
5.55,8.76
0.08,8.28
7.17,3.2
7.99,2.82
3.09,5.26
7.75,1.42
2.6,0.67
6.34,9.4
5.04,5.23
4.96,3.41
2.79,3.57
3.5,0.57
9.03,6.8
5.3,6.49
9.99,0.7
6.19,5.46
8.11,0.88
8.31,4.89
4.89,3.69
9.97,5.78
2.09,6.61
4.73,1.51
1.35,0.42
6.76,4.41
8.21,0.1
3.62,9.06
6.02,3.25
9.51,0.92
7.45,3.93
8.77,0.62
0.7,9.77
8.51,2.94
9.63,1.29
9.8,2.1
6.3,9.82
1.82,1.8
0.15,6.65
0.93,6.25
6.55,5.54
1.51,1.74
1.93,7.19
2.56,9.35
3.02,4.43
8.27,5.33
5.5,3.65
1.0,5.87
8.2,1.52
3.15,1.0
5.04,9.31
2.62,9.68
0.06,9.38
5.68,6.77
9.51,8.59
1.18,7.07
4.1,5.68
5.26,4.03
4.55,2.97
8.76,0.73
5.22,0.58
3.44,1.64
9.57,3.34
5.22,6.64
8.46,7.62
8.14,6.76
5.13,7.44
0.47,6.23
9.92,4.47
9.37,2.6
5.78,6.93
8.65,4.57
8.61,9.61
1.02,1.13
4.0,4.87
1.74,2.47
0.94,8.91
4.04,8.69
0.24,2.93
2.89,9.0
9.6,1.58
9.67,9.18
4.51,7.21
3.91,6.52
8.99,7.45
8.07,0.59
0.63,9.37
6.31,6.59
5.69,2.53
5.26,3.51
0.61,2.07
1.43,7.73
9.98,6.26
9.0,7.93
6.43,8.37
7.06,6.5
9.48,7.26
8.85,1.61
0.2,8.03
7.91,0.11
5.22,9.49
3.09,1.66
9.35,1.71
9.07,5.99
9.46,1.39
9.98,1.83
7.74,6.41
0.44,2.28
8.92,7.52
5.57,9.92
6.79,0.4
7.32,4.06
8.87,4.38
3.17,0.73
6.79,5.1
2.38,5.26
7.99,6.86
2.3,9.46
9.45,2.73
6.41,6.24
2.86,6.07
6.73,1.53
3.97,3.0
9.95,5.87
2.66,4.53
8.6,9.14
1.2,7.45
0.39,5.01
1.72,1.91
2.74,1.92
2.57,2.48
9.46,4.43
6.32,1.71
8.15,6.95
4.03,6.05
7.0,0.37
1.08,8.71
3.09,0.3
6.59,6.13
7.2,9.55
0.12,3.03
5.11,3.7
3.42,8.72
1.5,2.17
2.2,7.69
0.57,3.15
0.6,6.05
1.93,4.74
2.52,0.39
0.04,1.89
6.87,4.81
4.8,6.58
1.35,9.37
9.73,4.19
8.56,9.47
6.35,2.72
6.62,9.61
2.1,2.62
5.15,2.44
8.97,6.21
5.82,1.34
1.72,2.34
8.61,5.35
3.19,4.21
4.39,3.17
2.9,6.87
1.11,8.34
3.01,1.93
1.23,5.91
7.73,5.26
9.15,6.85
0.65,1.76
1.48,6.04
9.58,5.73
2.16,3.59
6.83,7.75
5.17,4.75
2.73,6.96
1.74,3.57
2.25,4.5
9.62,2.36
5.73,6.64
2.58,3.61
9.81,6.79
9.77,4.44
6.11,0.74
4.68,5.04
7.04,1.62
8.21,3.31
5.38,6.42
2.44,6.93
0.96,7.66
8.43,8.99
4.92,0.4
8.97,7.54
7.66,4.1
3.15,1.66
5.56,2.82
9.04,1.67
5.87,8.1
1.06,7.99
3.04,8.16
2.97,4.18
1.26,0.87
7.21,3.17
8.7,1.82
1.3,6.74
6.91,0.72
8.5,9.07
9.34,4.67
2.41,9.26
0.67,7.91
2.89,8.89
3.35,9.16
0.41,4.71
8.99,3.43
4.88,8.15
0.98,3.89
2.3,4.7
5.57,8.82
6.37,2.75
8.49,9.87
3.65,3.28
1.06,5.28
2.46,5.28
3.39,6.42
5.01,6.74
9.78,3.93
6.93,7.51
6.33,1.67
5.61,1.21
4.94,9.44
6.7,0.07
7.42,8.57
1.63,2.92
6.86,2.07
2.39,6.58
0.36,0.01
7.98,4.52
6.43,0.13
3.54,4.78
2.96,0.59
8.32,6.08
7.24,7.41
9.27,3.81
4.51,7.47
6.77,1.49
3.13,4.4
1.09,1.05
6.23,0.69
3.49,4.57
8.43,0.68
3.73,6.96
7.65,2.02
6.45,0.44
8.05,4.22
4.04,1.67
3.52,1.83
4.78,9.33
1.81,8.98
7.96,7.28
0.7,8.8
5.01,9.92
1.08,7.2
1.79,9.52
2.26,6.7
2.61,1.02
6.61,1.75
5.44,2.29
2.79,0.58
1.77,2.59
7.02,1.79
1.7,1.31
6.19,0.68
8.62,4.89
7.05,0.53
5.21,3.51
7.2,4.54
8.1,5.33
4.92,0.61
0.65,4.54
7.21,8.45
6.58,3.99
8.04,0.42
3.2,5.54
2.1,9.56
6.24,9.02
2.72,8.29
6.85,6.69
4.62,1.29
9.69,2.03
2.26,7.42
2.69,1.13
7.14,8.88
1.88,7.78
8.5,4.73
8.42,3.52
4.38,8.12
6.04,1.34
1.36,7.98
3.83,1.43
8.04,5.58
2.57,1.31
9.99,3.35
9.17,3.8
7.53,0.99
9.81,4.66
7.12,7.22
8.33,6.81
1.19,0.21
9.25,4.86
2.69,3.94
3.97,1.65
0.96,1.8
2.37,6.37
7.59,5.05
9.05,5.39
9.67,5.56
8.14,8.01
7.03,1.85
9.68,0.53
1.96,5.09
4.82,0.07
3.87,1.06
2.84,1.89
9.62,8.09
9.04,6.14
3.85,0.89
6.07,2.07
9.97,9.24
1.56,0.69
7.99,0.58
4.24,1.23
5.7,0.23
2.17,5.65
1.13,1.1
1.45,9.3
4.3,6.82
3.76,9.77
0.88,2.46
5.75,9.64
5.92,6.04
3.7,5.76
2.38,9.79
6.8,4.29
4.15,6.0
9.21,8.79
6.45,5.24
8.04,4.28
4.53,4.67
9.26,6.84
6.12,7.38
2.32,7.43
5.99,8.99
2.57,5.34
7.86,3.6
7.72,2.52
3.29,6.68
0.88,2.09
3.86,4.86
1.42,7.74
8.39,9.35
1.78,5.4
7.4,1.76
4.3,5.9
9.04,3.09
5.47,3.62
1.12,9.67
5.97,2.96
0.45,8.87
2.6,1.24
7.01,8.52
3.06,3.19
3.67,3.9
7.73,9.75
9.73,5.53
8.27,5.57
0.95,7.83
2.04,8.42
4.11,4.26
6.61,6.3
8.09,9.12
6.0,7.98
3.1,3.89
4.16,8.56
9.24,8.53
3.24,3.56
7.71,8.63
3.57,4.61
5.65,8.73
7.37,6.8
9.15,8.36
1.12,2.71
6.33,0.65
1.95,2.38
6.04,8.24
8.19,8.38
2.89,5.24
3.76,4.53
5.62,6.53
0.34,2.33
4.91,8.28
4.39,7.15
2.95,0.64
9.49,7.18
9.52,1.86
8.59,9.78
3.26,0.29
0.07,4.5
5.1,9.26
1.49,6.33
5.12,7.1
2.84,9.29
3.82,7.46
2.39,8.42
3.31,3.3
9.79,2.05
1.5,3.66
9.97,6.98
2.43,9.89
1.0,5.03
6.55,2.28
4.99,9.57
0.74,4.33
7.39,1.75
4.45,4.99
2.81,4.9
0.0,5.38
2.4,0.71
3.88,8.27
7.93,1.99
9.41,9.6
5.7,7.62
4.34,2.24
5.77,7.39
6.71,6.32
8.39,5.69
6.5,0.65
1.43,8.54
8.36,7.53
9.68,9.03
7.87,7.05
2.77,4.32
4.99,5.46
2.07,1.75
8.81,8.41
9.94,1.7
5.85,5.79
1.39,2.06
2.65,1.83
9.64,7.17
7.33,3.64
0.41,2.88
6.96,6.75
8.05,8.25
3.54,3.35
1.38,7.25
8.2,3.57
1.33,9.64
3.25,0.38
9.49,2.77
7.1,3.97
7.73,5.3
4.08,2.48
5.07,9.1
1.05,3.8
8.93,7.31
1.99,4.86
8.55,8.37
8.4,3.93
6.93,3.57
0.13,8.83
2.04,3.23
7.81,1.24
4.35,4.82
7.35,0.57
3.0,7.67
7.3,1.23
3.46,1.62
9.88,7.57
0.43,9.47
7.58,8.05
0.94,4.12
5.9,7.29
3.77,6.05
5.89,7.75
4.9,2.81
8.09,1.12
4.08,3.8
1.75,7.18
5.47,4.31
5.88,7.94
0.94,5.84
0.33,5.3
7.72,2.42
1.24,5.47
8.45,1.97
4.11,1.38
8.24,1.55
6.09,1.52
0.74,8.49
1.38,3.96
3.02,0.75
2.63,1.94
6.46,7.06
3.85,8.7
3.1,9.29
6.03,2.21
5.13,9.62
7.8,5.88
9.1,3.36
8.96,4.85
0.56,2.67
6.76,4.65
1.83,4.55
9.34,6.13
5.12,3.82
2.77,7.66
7.39,3.55
5.43,9.61
4.47,6.24
9.23,1.15
2.48,0.21
5.85,0.29
8.1,3.66
5.6,0.2
1.38,6.38
7.23,8.53
0.64,4.69
6.5,1.34
9.85,3.65
2.68,3.08
2.18,9.52
6.56,1.25
3.38,0.24
3.86,5.92
5.55,8.32
4.3,7.48
1.78,5.47
6.04,6.13
9.68,1.63
6.13,1.27
3.83,2.28
8.2,8.72
4.82,3.17
3.55,8.22
9.34,9.2
7.28,6.41
6.79,0.29
3.35,6.22
3.45,9.59
7.7,6.75
4.03,7.24
5.35,7.69
9.24,5.46
6.8,9.08
5.9,8.8
8.57,8.23
6.78,7.18
5.78,5.71
5.9,2.76
6.76,0.5
6.15,1.64
2.86,7.53
9.88,3.56
5.4,3.99
2.51,5.89
6.69,9.93
9.61,3.86
1.15,2.74
4.64,1.73
4.99,2.83
8.52,0.67
4.53,7.21
0.38,5.84
7.57,1.63
5.62,2.73
0.44,4.69
2.92,7.05
1.03,5.21
6.72,5.64
8.92,0.11
8.65,0.27
8.51,8.99
6.51,8.39
7.61,6.45
5.73,8.17
7.67,8.73
4.29,7.95
4.73,8.77
7.19,1.07
7.08,8.43
3.32,1.28
9.61,4.01
2.79,0.95
3.42,0.4
0.08,4.95
6.8,2.6
0.06,4.05
6.56,4.0
3.35,9.94
7.4,8.21
3.08,2.3
8.85,0.41
7.49,6.68
9.7,6.55
5.45,4.78
1.37,4.1
9.02,2.85
7.03,9.08
4.7,2.82
7.9,5.18
0.14,6.82
8.07,7.97
2.24,3.16
7.93,0.79
9.28,2.31
4.17,2.8
7.51,6.35
7.91,8.37
4.74,2.71
2.59,6.29
5.51,1.63
3.96,3.79
7.33,4.78
1.9,3.33
7.12,0.43
10.0,4.58
1.28,2.6
1.46,9.62
3.98,1.93
0.66,0.6
6.85,1.19
2.99,9.96
0.04,9.16
5.25,1.41
1.46,1.93
2.89,8.16
6.08,9.52
9.3,2.65
2.4,2.53
2.85,1.41
7.36,5.16
2.03,7.82
0.24,3.71
7.03,4.57
5.07,4.43
7.66,3.63
9.47,4.47
2.88,0.23
6.85,7.4
5.84,3.54
9.64,0.45
0.28,6.07
7.86,8.06
0.74,1.54
2.08,6.82
0.19,3.62
6.32,3.54
1.52,7.67
6.01,8.43
6.75,0.06
6.01,5.9
0.84,6.35
3.32,4.62
0.42,1.16
5.56,9.69
8.63,6.09
4.72,3.52
4.82,7.94
4.23,9.76
0.49,5.08
1.87,4.94
2.39,6.46
3.81,3.09
5.49,6.21
7.8,3.23
5.7,0.13
5.66,6.32
4.99,9.2
3.58,7.58
1.11,0.91
3.97,7.12
7.88,9.22
4.29,3.24
1.11,1.24
2.09,9.73
1.32,6.34
7.8,9.17
7.71,9.37
6.64,5.31
5.44,2.34
9.53,2.77
6.83,4.17
9.37,2.15
5.9,3.25
2.1,6.38
0.92,2.09
8.42,1.3
5.74,3.01
4.54,9.14
9.25,2.81
6.22,6.07
1.39,2.72
3.92,0.7
5.13,2.15
1.86,2.03
0.82,6.12
2.07,5.25
3.81,7.21
9.32,8.25
3.46,5.94
2.52,6.41
8.72,6.55
7.66,8.02
7.62,5.6
5.67,5.14
10.0,5.14
9.64,8.47
7.22,6.24
7.64,3.6
3.55,8.6
2.2,8.22
3.21,8.63
5.97,3.85
5.35,2.53
9.99,7.08
8.13,3.39
6.33,0.43
2.88,5.08
8.44,7.1
7.39,0.98
8.23,5.82
6.76,7.61
1.67,7.28
9.44,8.33
8.06,2.71
3.24,5.94
2.39,6.79
3.78,0.17
2.33,4.66
5.44,7.27
2.96,2.75
2.73,2.03
8.3,3.24
3.22,4.3
2.26,9.71
1.58,7.87
0.53,3.8
6.33,0.42
2.94,6.42
9.5,6.13
4.56,7.41
9.96,5.37
9.26,3.53
3.34,8.04
7.9,3.96
3.29,6.59
1.9,1.8
1.59,2.94
4.2,4.22
2.13,4.69
6.04,3.89
7.32,1.96
6.9,1.43
0.8,7.54
4.54,3.62
9.68,5.53
3.66,4.64
6.05,8.04
0.24,7.41
4.44,1.69
1.78,2.38
9.46,5.74
1.83,3.87
4.89,6.87
6.15,0.63
7.82,6.06
0.9,8.29
8.82,2.37
8.72,2.78
1.77,6.41
4.55,8.3
5.88,9.81
3.56,1.41
1.53,8.05
6.04,1.63
0.48,2.2
2.02,1.31
2.33,3.83
4.57,5.42
5.11,0.86
3.43,7.9
5.17,5.32
2.93,2.44
3.17,9.91
1.86,2.29
0.98,7.0
5.55,7.76
4.36,8.45
2.31,1.19
5.8,3.88
0.76,7.34
2.75,2.37
0.36,3.99
0.88,7.36
0.19,6.48
9.08,0.21
3.11,8.62
6.35,3.59
6.02,9.96
8.79,0.02
9.36,3.53
9.25,3.65
3.74,1.47
0.32,5.8
2.94,5.8
9.77,9.35
8.76,3.83
4.61,3.7
1.25,3.54
8.37,4.31
5.54,5.89
1.54,9.47
0.09,3.2
2.52,2.04
2.12,5.71
5.57,6.13
5.15,3.42
9.79,7.0
3.35,4.59
3.07,4.24
9.65,1.62
9.35,4.53
5.46,3.68
1.73,8.18
2.34,6.56
8.35,2.99
0.01,1.04
7.09,2.19
0.67,1.78
6.22,8.21
8.26,7.75
5.47,6.15
6.4,2.76
1.46,5.59
3.81,7.1
9.04,1.39
5.2,8.88
5.5,1.08
8.39,3.82
2.34,8.44
0.33,6.38
6.78,0.69
0.02,9.8
4.57,8.65
8.4,3.64
1.29,2.2
6.06,9.27
3.77,8.86
6.96,1.3
3.01,1.7
0.13,0.98
1.67,9.97
6.6,1.25
9.15,4.86
8.6,5.46
3.82,7.17
2.98,0.66
2.38,0.68
9.83,7.71
2.69,8.35
3.34,3.26
8.45,6.01
3.22,2.58
0.79,5.0
2.85,1.5
4.28,5.72
8.78,4.71
0.9,2.86
6.39,5.67
8.33,0.73
2.05,7.16
7.88,5.37
2.86,8.3
6.11,6.48
7.38,2.98
7.73,2.76
5.57,1.3
7.26,2.57
8.28,1.64
9.37,3.78
2.53,7.52
4.42,9.72
4.84,9.61
1.39,2.75
2.74,4.59
6.33,3.2
2.75,9.58
4.87,2.45
6.75,8.35
3.94,9.5
5.63,6.57
1.33,4.15
3.82,0.22
2.4,9.64
2.84,8.0
8.53,5.69
6.09,5.57
3.15,0.14
3.5,1.49
4.36,6.04
0.13,3.01
2.1,4.63
1.58,2.87
8.77,5.88
9.61,5.53
5.55,5.64
4.8,9.13
5.3,4.06
0.13,8.13
1.19,7.27
3.18,2.5
2.18,6.53
1.64,4.93
4.04,7.39
3.8,1.99
3.29,9.07
4.2,3.76
0.4,4.94
3.55,2.4
0.13,0.51
4.61,6.94
7.91,4.98
1.05,2.13
9.12,1.37
0.47,3.03
2.47,3.68
7.4,8.11
6.94,0.66
2.79,6.62
5.69,0.64
3.14,3.16
0.55,2.0
6.2,1.35
6.95,4.63
0.1,5.17
2.9,5.3
8.24,0.16
3.26,0.87
8.33,4.1
3.98,7.62
0.56,9.56
1.12,7.97
0.34,5.95
2.44,0.76
9.83,5.63
8.87,0.44
9.87,7.73
8.88,8.76
3.83,2.08
5.24,9.89
0.02,3.98
1.32,6.0
0.65,2.43
8.25,8.59
5.09,9.46
9.4,2.78
4.33,0.68
1.85,1.28
3.82,6.73
6.32,4.44
0.58,6.4
7.3,5.69
5.5,0.96
2.77,9.28
3.82,0.83
9.6,3.35
8.57,1.77
7.5,2.58
4.27,5.8
2.53,2.14
3.16,8.07
1.92,8.45
6.5,0.94
9.85,0.51
1.84,6.47
2.91,6.26
1.06,7.14
2.95,5.99
2.05,0.82
3.88,6.84
8.61,3.05
8.75,6.36
6.59,0.42
2.03,2.55
1.64,0.14
8.98,7.33
2.2,2.05
7.47,6.57
6.16,9.45
4.99,7.41
2.13,9.0
1.35,2.42
3.0,7.63
4.5,2.74
8.67,0.88
0.3,6.91
0.68,3.46
9.71,8.88
4.68,9.36
1.11,9.98
2.11,2.67
9.87,8.7
6.67,5.19
8.79,7.41
8.46,3.07
6.47,6.6
9.53,1.81
8.52,7.45
7.39,2.61
3.06,8.36
6.86,3.97
5.61,3.56
4.39,0.44
6.95,7.46
9.36,0.19
2.1,9.2
0.73,1.93
0.47,7.55
8.4,8.24
1.66,9.86
8.65,0.89
9.76,4.21
2.66,3.76
6.8,3.06
5.31,5.9
8.0,4.36
8.85,2.03
7.87,7.89
7.66,8.15
1.08,4.15
3.32,7.46
5.2,3.92
6.38,9.34
0.16,7.92
5.06,5.1
7.8,3.26
9.51,1.38
3.95,4.97
6.79,6.71
8.52,2.96
6.5,3.41
5.42,5.38
8.46,5.24
9.85,5.1
2.78,0.75
6.55,1.06
2.24,9.1
5.49,6.97
0.42,8.2
9.09,8.89
2.03,3.09
7.68,7.24
3.45,0.04
4.33,0.03
7.05,4.09
3.8,6.19
0.19,7.09
0.17,6.22
1.32,4.36
5.9,1.33
8.46,2.18
7.87,3.83
4.4,3.15
3.07,1.08
4.01,7.53
7.26,9.54
3.48,3.59
6.57,0.11
8.86,8.22
2.94,2.35
7.9,1.22
7.15,1.36
6.69,7.79
2.8,6.55
0.2,2.82
6.43,2.03
1.9,6.65
7.27,9.54
2.81,6.11
6.87,2.15
6.35,4.29
4.22,5.66
5.51,7.59
2.76,9.5
1.77,5.89
9.98,2.46
4.9,4.57
4.91,0.36
7.36,7.23
1.51,3.06
4.48,9.78
7.48,9.14
1.85,1.3
2.76,8.02
2.53,9.69
0.06,9.83
4.65,8.26
9.66,3.39
8.8,9.85
2.34,2.44
6.09,8.04
4.36,0.1
9.16,8.01
4.26,0.77
4.9,2.12
0.57,8.88
6.59,3.34
2.13,2.49
0.16,9.82
3.47,5.34
2.64,3.73
8.58,4.43
5.96,2.05
2.94,8.92
9.82,3.25
7.22,5.26
4.15,8.98
3.7,9.07
1.54,0.08
9.49,8.18
3.87,9.71
1.15,3.73
9.44,7.72
0.84,9.16
1.63,7.91
4.19,8.0
1.13,8.36
1.43,2.86
0.99,2.05
9.69,5.65
5.45,4.04
8.18,7.7
1.46,0.7
3.02,2.46
0.93,7.3
1.09,4.22
6.5,3.29
4.18,9.11
5.39,4.13
9.09,6.79
5.23,5.94
2.81,7.45
6.26,7.93
7.99,2.88
8.1,2.42
1.94,8.84
2.66,2.97
0.0,9.79
8.4,7.45
6.91,8.79
1.7,9.11
7.77,4.99
4.55,5.11
5.14,3.31
0.31,5.94
3.98,3.75
9.2,2.03
3.91,6.16
4.99,7.38
0.53,3.82
3.83,7.47
5.36,3.9
8.53,5.53
7.16,3.94
0.92,6.11
7.68,6.94
9.51,9.48
5.06,2.31
4.54,1.04
3.52,6.77
7.17,1.72
6.72,5.56
9.0,6.96
5.79,4.84
1.38,1.34
0.04,9.38
9.9,8.79
4.92,4.74
9.42,4.04
2.55,3.55
9.24,5.86
9.9,7.06
5.65,8.09
2.85,8.4
4.18,6.2
2.58,5.75
4.31,8.43
3.54,8.41
6.06,3.34
5.18,9.11
2.16,0.46
1.15,4.27
6.34,4.98
4.31,8.75
1.57,1.65
2.91,2.79
5.5,9.19
3.89,9.13
3.19,9.16
6.49,1.31
1.32,1.02
4.27,0.09
1.46,6.59
2.53,0.28
6.99,0.15
4.29,8.69
9.7,7.73
0.87,9.92
1.05,7.21
4.44,6.48
0.78,0.36
6.89,7.56
4.86,2.23
7.28,3.99
7.2,3.95
6.88,7.73
0.79,7.98
8.48,0.61
6.47,9.41
4.14,5.19
3.84,1.44
5.77,2.26
6.86,0.09
5.21,1.0
5.76,3.36
5.2,6.87
7.37,7.64
0.55,1.21
5.91,6.88
8.52,3.97
7.68,4.87
6.45,1.68
9.33,0.54
3.81,8.45
2.31,4.21
8.36,6.72
5.13,1.45
3.83,4.35
7.29,5.57
3.98,7.65
2.49,3.67
2.51,6.87
5.56,8.87
5.18,7.46
5.95,4.66
3.15,4.63
1.23,4.71
3.52,4.52
3.07,2.87
3.02,9.09
4.59,7.56
1.24,0.44
9.57,3.76
2.57,8.13
5.0,1.65
0.74,3.39
3.67,5.75
7.11,2.53
6.72,8.98
4.26,5.95
5.57,2.14
0.09,9.62
8.48,5.88
9.11,7.67
6.49,1.35
0.35,3.81
6.21,0.42
3.59,0.14
8.61,0.95
6.75,9.67
4.74,0.98
3.76,7.33
5.26,1.49
6.23,2.1
0.98,7.13
1.72,3.51
7.52,9.19
2.39,1.27
0.18,8.22
2.76,3.33
1.97,2.8
1.44,1.79
6.5,9.2
8.56,0.13
6.23,9.21
3.14,2.0
0.53,4.6
3.62,9.12
0.53,0.52
5.31,5.79
9.3,6.41
0.63,4.63
5.08,3.5
8.64,4.89
7.66,2.76
5.86,9.8
7.47,9.21
9.72,9.15
5.17,5.69
0.31,0.38
1.34,4.02
3.17,0.38
6.54,6.94
4.24,1.29
0.81,0.88
3.88,0.82
5.28,2.05
8.15,9.55
4.17,0.52
9.52,3.3
2.56,1.52
1.72,0.28
7.06,3.71
0.45,1.59
1.36,4.28
8.97,4.23
4.58,6.97
2.5,8.88
3.88,2.22
9.9,1.24
6.42,3.54
0.1,3.35
4.92,8.07
3.39,5.29
2.15,9.44
7.87,9.13
0.4,5.05
9.35,6.98
5.76,8.08
9.67,5.52
1.32,5.78
7.46,2.59
4.57,2.31
1.45,6.69
9.64,4.24
4.18,4.72
1.13,7.64
2.25,9.94
2.88,0.26
0.13,1.07
4.14,1.68
4.8,3.97
3.61,0.26
3.68,5.89
0.46,7.83
5.81,5.5
8.08,3.94
9.79,4.9
0.56,3.97
0.96,5.73
5.5,6.64
6.71,6.94
3.29,1.58
0.96,9.36
7.37,1.91
0.02,4.18
7.95,0.77
1.99,9.91
2.04,3.14
4.57,3.71
8.13,8.38
5.49,7.83
8.37,6.59
9.15,4.79
5.23,3.92
8.04,2.15
5.43,3.73
7.24,5.05
4.81,6.81
6.93,4.55
0.06,6.96
8.09,5.24
8.45,1.68
8.49,2.89
7.56,2.27
7.96,9.45
0.18,6.02
0.31,8.53
7.87,4.14
7.63,6.91
3.92,8.7
6.19,6.59
7.02,1.17
1.48,5.28
2.17,0.14
6.08,7.71
5.66,1.64
2.74,5.37
9.91,4.06
1.95,8.16
0.98,5.49
8.28,6.87
4.63,9.64
3.96,0.36
5.59,7.56
5.68,1.81
8.13,1.1
4.57,1.24
7.89,9.19
0.97,0.72
7.8,5.19
3.27,3.78
5.88,2.75
8.24,9.27
7.32,8.35
4.98,7.11
3.25,5.7
6.41,2.38
6.18,6.11
0.66,4.11
2.71,2.23
0.54,7.44
1.35,1.83
4.55,1.03
7.03,5.09
2.76,10.0
8.59,7.8
0.1,4.71
7.28,9.83
4.78,2.63
5.32,6.44
3.61,8.05
7.56,6.54
3.81,0.65
7.44,7.63
5.02,4.85
0.45,0.56
2.77,8.22
5.59,2.75
4.46,2.82
3.02,3.75
3.58,4.56
3.74,7.43
7.02,9.89
1.64,8.29
0.68,2.12
1.2,5.87
9.74,4.77
0.49,9.21
3.0,6.25
0.29,6.06
0.83,3.68
8.18,0.93
6.99,9.5
3.46,0.86
8.51,8.17
7.34,7.9
2.47,4.76
7.8,4.98
9.18,5.23
2.87,0.5
1.57,9.83
0.26,8.44
2.6,5.84
5.41,3.24
1.26,2.95
3.82,6.82
6.42,9.45
6.86,4.85
5.51,0.65
6.21,2.37
8.91,0.12
9.83,5.68
6.71,9.65
9.86,1.68
4.72,1.78
4.02,0.68
5.79,0.97
2.91,6.47
1.49,7.64
1.38,1.54
1.97,0.25
8.57,9.47
0.03,5.99
4.48,8.09
1.26,2.27
3.88,6.34
5.01,3.78
8.96,4.46
7.03,3.22
4.38,6.97
6.22,7.93
2.97,6.53
3.63,9.75
9.97,0.22
3.92,0.81
5.89,3.9
1.67,1.45
7.21,7.36
4.61,1.91
7.09,4.52
2.05,5.78
5.12,9.84
8.54,7.46
0.2,5.15
8.23,9.74
0.55,1.23
4.21,9.68
0.47,0.64
3.68,2.62
1.49,6.71
9.21,6.47
9.57,8.97
5.62,0.79
2.06,8.15
2.68,8.53
2.94,9.02
2.81,6.26
3.86,4.34
1.23,1.73
3.21,7.62
9.27,7.83
0.58,4.98
3.96,2.53
5.46,9.89
8.29,7.31
6.95,0.61
7.73,8.19
3.01,5.31
6.76,2.36
9.41,4.78
1.41,4.47
1.54,2.95
9.82,3.98
7.87,5.6
2.39,8.46
2.35,1.67
3.48,3.27
1.35,9.98
5.87,7.69
8.95,2.9
5.28,2.06
7.87,1.39
5.67,2.08
1.92,4.35
6.77,8.49
1.02,5.08
0.19,2.52
4.65,0.96
5.39,7.91
2.79,0.38
0.2,5.39
3.72,8.74
1.16,0.71
9.93,1.87
6.52,8.58
9.97,6.48
6.3,6.27
7.19,4.48
2.46,7.33
5.79,8.02
7.58,5.75
6.2,6.13
4.53,7.57
6.06,6.55
1.92,1.82
0.79,9.76
0.9,6.59
1.33,4.62
0.65,3.37
6.29,1.18
9.89,9.7
1.07,2.56
8.13,0.18
5.43,0.48
8.55,7.17
8.63,7.49
3.65,8.67
2.34,8.23
8.26,8.2
7.66,4.06
4.53,7.26
6.03,1.93
0.61,2.12
4.67,2.65
9.83,4.92
9.47,6.93
1.09,0.37
6.05,1.62
0.35,2.48
9.03,3.7
4.79,1.13
7.35,1.07
9.36,9.91
7.7,4.9
5.73,8.15
1.07,9.97
3.53,9.83
5.78,0.97
1.55,9.13
0.11,7.63
6.52,8.42
7.61,0.45
2.75,7.64
5.27,7.58
7.3,4.92
7.1,9.64
4.87,5.23
1.98,7.39
4.41,6.21
3.99,0.87
0.48,5.55
3.75,3.91
6.37,5.31
5.77,9.54
2.56,7.84
8.4,5.47
0.17,1.03
4.84,7.32
4.04,7.25
5.32,7.64
1.92,8.87
7.69,3.2
2.19,1.39
1.08,4.75
8.85,3.02
2.48,9.23
5.49,7.55
7.63,2.91
4.26,6.55
9.74,5.49
2.4,2.63
5.68,2.45
2.95,7.57
8.43,1.21
5.32,8.94
2.01,4.43
9.98,1.55
9.93,3.66
4.54,4.28
5.66,7.03
0.96,6.1
2.86,0.42
4.56,3.75
8.27,2.68
8.06,6.49
5.13,2.92
2.55,2.54
7.72,6.52
5.13,2.1
7.06,5.7
9.75,3.64
8.67,9.67
8.42,6.79
3.71,1.25
7.21,9.38
9.99,8.84
5.6,8.73
6.48,0.05
4.79,8.32
4.0,0.51
8.12,5.1
0.75,5.4
0.34,0.64
7.46,5.94
3.03,6.21
9.45,7.92
4.48,1.24
2.49,4.72
2.23,7.38
4.54,2.29
5.67,2.87
9.96,4.7
6.05,9.11
2.13,7.21
7.7,2.59
5.04,4.18
8.8,2.95
8.24,0.2
7.54,4.14
6.4,1.27
6.85,2.66
1.89,3.22
3.36,5.91
5.9,1.1
9.98,5.64
6.8,1.79
9.15,7.09
7.27,5.22
0.39,1.43
6.84,5.69
3.11,6.87
6.41,8.98
6.92,1.54
9.4,1.09
8.15,3.52
4.42,3.91
3.04,1.84
6.11,1.61
9.14,6.04
0.62,6.01
1.18,0.61
0.15,7.13
6.59,9.59
1.13,2.12
0.02,5.34
5.37,0.59
0.44,5.15
9.71,5.39
